movement_id,product_id,location,movement_type,quantity,timestamp,reference
2644,1280,tartu,TRANSFER,-76,2024-08-14,TRANSFER-7124
2645,1264,tallinn,IN,160,2024-05-16,PO-76665
2646,1321,tartu,TRANSFER,-7,2024-03-20,TRANSFER-6302
2647,1228,pärnu,OUT,-45,2024-07-01,ORD-17946
2648,1173,tallinn,OUT,-10,2024-05-27,ORD-72501
2649,1268,tartu,IN,84,2024-03-17,PO-86669
2650,1087,tallinn,OUT,-18,2024-08-21,ORD-18118
2651,1184,pärnu,OUT,-20,2024-03-12,ORD-28475
2652,1076,tallinn,IN,191,2024-12-12,PO-74042
2653,1221,pärnu,TRANSFER,86,2025-01-26,TRANSFER-9159
2654,1054,tartu,TRANSFER,-85,2024-10-29,TRANSFER-1150
2655,1111,pärnu,IN,200,2024-06-08,PO-53377
2656,1251,pärnu,OUT,-20,2024-03-07,ORD-99964
2657,1103,tallinn,TRANSFER,35,2025-01-03,TRANSFER-6553
2658,1252,ladu,OUT,-19,2024-03-29,ORD-39866
2659,1240,tallinn,IN,89,2024-04-04,PO-47325
2660,1318,pärnu,IN,14,2025-02-01,PO-29174
2661,1080,tallinn,ADJUSTMENT,20,2024-04-26,ADJ-8214
2662,1168,ladu,ADJUSTMENT,-17,2024-01-17,ADJ-4544
2663,1321,ladu,OUT,-45,2024-03-08,ORD-71216
2664,1010,tartu,ADJUSTMENT,-2,2024-07-10,ADJ-2897
2665,1349,tallinn,OUT,-24,2024-08-13,ORD-96231
2666,1254,pärnu,OUT,-36,2024-07-19,ORD-56078
2667,1327,tallinn,OUT,-30,2025-01-04,ORD-35562
2668,1016,tartu,IN,193,2024-12-27,PO-47541
2669,1074,tallinn,IN,101,2024-04-20,PO-91133
2670,1183,tallinn,OUT,-33,2024-01-31,ORD-16492
2671,1323,ladu,OUT,-5,2024-05-13,ORD-91544
2672,1165,ladu,ADJUSTMENT,-24,2024-03-24,ADJ-1752
2673,1171,tallinn,OUT,-20,2024-05-14,ORD-98100
2674,1240,tartu,IN,35,2024-03-11,PO-35668
2675,1191,tartu,OUT,-49,2024-09-15,ORD-16960
2676,1127,pärnu,IN,196,2024-01-10,PO-77449
2677,1314,ladu,IN,164,2024-08-20,PO-91084
2678,1256,ladu,OUT,-15,2024-11-24,ORD-35720
2679,1230,tallinn,IN,9,2024-12-11,PO-46781
2680,1129,ladu,IN,111,2024-06-20,PO-88340
2681,1234,ladu,TRANSFER,-18,2024-02-17,TRANSFER-6272
2682,1206,tartu,IN,113,2024-09-24,PO-13272
2683,1230,tallinn,IN,179,2024-03-16,PO-24383
2684,1020,tartu,OUT,-31,2024-08-15,ORD-12295
2685,1110,tartu,TRANSFER,-33,2024-04-25,TRANSFER-3003
2686,1249,pärnu,OUT,-12,2024-04-25,ORD-86294
2687,1259,tallinn,IN,68,2024-05-25,PO-21245
2688,1257,ladu,TRANSFER,25,2024-08-20,TRANSFER-8205
2689,1134,pärnu,TRANSFER,93,2024-11-23,TRANSFER-2829
2690,1014,pärnu,IN,39,2024-11-11,PO-31769
2691,1099,ladu,OUT,-49,2024-11-04,ORD-43192
2692,1051,tallinn,IN,129,2024-05-07,PO-49296
2693,1343,pärnu,OUT,-37,2024-11-24,ORD-45096
2694,1312,pärnu,IN,129,2024-06-02,PO-57600
2695,1330,ladu,OUT,-46,2024-11-20,ORD-37597
2696,1153,tallinn,IN,103,2025-01-22,PO-21294
2697,1321,ladu,IN,86,2024-05-21,PO-85618
2698,1313,tartu,ADJUSTMENT,-18,2024-08-29,ADJ-8587
2699,1071,tallinn,OUT,-45,2024-09-23,ORD-25197
2700,1303,tartu,OUT,-35,2024-11-10,ORD-97050
2701,1185,tallinn,TRANSFER,-89,2024-05-26,TRANSFER-6417
2702,1230,pärnu,OUT,-39,2024-06-24,ORD-34614
2703,1143,tartu,ADJUSTMENT,-18,2025-01-24,ADJ-4927
2704,1088,tartu,IN,181,2024-01-05,PO-88606
2705,1128,tallinn,OUT,-19,2024-08-30,ORD-51060
2706,1317,tallinn,IN,126,2025-02-04,PO-94079
2707,1126,tallinn,IN,25,2024-08-09,PO-68020
2708,1065,tartu,IN,189,2024-07-04,PO-97801
2709,1091,ladu,OUT,-20,2024-09-11,ORD-21226
2710,1176,tartu,OUT,-11,2024-04-12,ORD-61237
2711,1339,ladu,IN,168,2024-08-12,PO-13593
2712,1006,ladu,OUT,-35,2024-05-24,ORD-41109
2713,1125,tallinn,IN,109,2024-01-21,PO-76644
2714,1258,ladu,IN,160,2025-01-13,PO-13502
2715,1304,tallinn,IN,102,2024-09-08,PO-98333
2716,1301,pärnu,IN,136,2024-02-01,PO-77673
2717,1024,pärnu,TRANSFER,-29,2024-12-19,TRANSFER-8319
2718,1284,tallinn,OUT,-4,2024-05-06,ORD-95860
2719,1177,tartu,OUT,-39,2024-03-07,ORD-32965
2720,1221,pärnu,IN,192,2025-02-20,PO-11390
2721,1099,ladu,IN,67,2024-06-18,PO-58766
2722,1108,tallinn,OUT,-19,2024-09-15,ORD-88282
2723,1339,pärnu,ADJUSTMENT,15,2025-01-05,ADJ-6942
2724,1173,tallinn,OUT,-21,2025-02-13,ORD-86981
2725,1310,ladu,OUT,-18,2024-03-30,ORD-33853
2726,1285,pärnu,OUT,-47,2024-05-26,ORD-69211
2727,1332,tartu,OUT,-13,2024-11-09,ORD-74224
2728,1071,tallinn,OUT,-35,2024-04-19,ORD-77791
2729,1236,pärnu,TRANSFER,22,2024-08-01,TRANSFER-3659
2730,1104,tallinn,OUT,-41,2024-03-08,ORD-12808
2731,1006,pärnu,IN,41,2024-09-27,PO-25542
2732,1070,pärnu,IN,44,2024-09-20,PO-91696
2733,1187,ladu,TRANSFER,-30,2025-01-22,TRANSFER-2943
2734,1314,pärnu,OUT,-45,2024-02-22,ORD-56552
2735,1040,ladu,TRANSFER,100,2024-10-02,TRANSFER-8610
2736,1155,ladu,IN,35,2024-11-28,PO-97205
2737,1015,tartu,IN,154,2024-09-10,PO-63545
2738,1057,tartu,OUT,-9,2024-02-25,ORD-35481
2739,1116,ladu,IN,85,2024-04-30,PO-75361
2740,1187,pärnu,TRANSFER,-81,2024-11-13,TRANSFER-8798
2741,1232,tallinn,OUT,-13,2024-05-16,ORD-40152
2742,1185,tallinn,TRANSFER,-47,2024-09-15,TRANSFER-9568
2743,1230,tartu,TRANSFER,-25,2024-06-23,TRANSFER-5865
2744,1156,tallinn,ADJUSTMENT,-4,2024-09-13,ADJ-8384
2745,1301,pärnu,OUT,-38,2024-06-03,ORD-77909
2746,1265,tallinn,TRANSFER,52,2024-04-06,TRANSFER-2764
2747,1342,pärnu,TRANSFER,-71,2025-01-17,TRANSFER-1126
2748,1204,tartu,OUT,-18,2024-11-19,ORD-71377
2749,1341,tartu,ADJUSTMENT,-9,2024-02-22,ADJ-6814
2750,1016,tartu,OUT,-37,2024-11-01,ORD-96108
2751,1018,tartu,IN,114,2024-10-15,PO-24673
2752,1170,pärnu,IN,30,2024-12-17,PO-48242
2753,1264,ladu,IN,28,2024-03-30,PO-47033
2754,1087,tallinn,TRANSFER,-93,2024-03-15,TRANSFER-1669
2755,1102,pärnu,ADJUSTMENT,2,2024-05-05,ADJ-4522
2756,1038,pärnu,OUT,-5,2024-08-07,ORD-33967
2757,1032,pärnu,TRANSFER,99,2024-07-27,TRANSFER-6066
2758,1349,tartu,IN,28,2024-08-26,PO-45048
2759,1298,ladu,ADJUSTMENT,-23,2024-10-19,ADJ-3296
2760,1100,tallinn,OUT,-11,2024-06-29,ORD-51664
2761,1161,tallinn,OUT,-36,2025-01-08,ORD-24514
2762,1127,tallinn,ADJUSTMENT,4,2024-04-24,ADJ-5517
2763,1211,tallinn,TRANSFER,-85,2024-05-03,TRANSFER-3663
2764,1103,ladu,TRANSFER,66,2024-03-16,TRANSFER-7214
2765,1046,pärnu,IN,29,2024-04-08,PO-92840
2766,1322,ladu,IN,56,2024-03-08,PO-99232
2767,1050,tallinn,OUT,-28,2025-01-18,ORD-50167
2768,1187,pärnu,IN,83,2024-07-12,PO-37831
2769,1044,tallinn,OUT,-50,2024-03-15,ORD-44200
2770,1149,ladu,OUT,-35,2024-11-01,ORD-87923
2771,1315,tallinn,TRANSFER,-42,2024-04-14,TRANSFER-6752
2772,1234,pärnu,IN,179,2024-04-27,PO-39216
2773,1333,ladu,IN,85,2024-07-26,PO-27817
2774,1334,tallinn,OUT,-34,2024-12-11,ORD-57502
2775,1003,tallinn,OUT,-40,2024-06-20,ORD-83655
2776,1229,ladu,IN,152,2024-01-06,PO-71927
2777,1315,tartu,IN,71,2024-12-24,PO-81161
2778,1261,ladu,IN,127,2024-06-06,PO-23500
2779,1168,tallinn,IN,107,2024-08-31,PO-38714
2780,1322,pärnu,ADJUSTMENT,27,2024-07-22,ADJ-8878
2781,1141,pärnu,OUT,-1,2025-01-05,ORD-40995
2782,1303,tallinn,ADJUSTMENT,-30,2024-03-31,ADJ-1921
2783,1015,tallinn,TRANSFER,24,2024-05-08,TRANSFER-7824
2784,1146,ladu,IN,84,2024-12-24,PO-75674
2785,1103,tallinn,OUT,-21,2024-09-29,ORD-88230
2786,1030,pärnu,OUT,-49,2024-10-24,ORD-69626
2787,1081,pärnu,OUT,-30,2024-10-17,ORD-84781
2788,1232,pärnu,IN,94,2024-08-16,PO-84885
2789,1150,tartu,OUT,-29,2024-12-01,ORD-59725
2790,1047,pärnu,TRANSFER,13,2024-02-18,TRANSFER-1929
2791,1039,pärnu,OUT,-17,2024-11-06,ORD-97941
2792,1168,ladu,OUT,-30,2024-10-27,ORD-73097
2793,1043,tartu,OUT,-18,2024-01-01,ORD-54291
2794,1021,ladu,OUT,-34,2024-02-22,ORD-11853
2795,1211,pärnu,OUT,-14,2024-06-02,ORD-36613
2796,1132,pärnu,IN,157,2024-10-08,PO-61904
2797,1037,ladu,IN,73,2024-04-26,PO-89532
2798,1152,pärnu,ADJUSTMENT,27,2024-03-03,ADJ-7127
2799,1161,tallinn,OUT,-43,2024-09-25,ORD-50313
2800,1082,tallinn,ADJUSTMENT,-5,2025-01-19,ADJ-5297
2801,1350,tallinn,ADJUSTMENT,-17,2025-01-27,ADJ-5120
2802,1189,ladu,IN,107,2024-01-23,PO-24746
2803,1041,pärnu,IN,172,2024-05-29,PO-78408
2804,1072,tallinn,ADJUSTMENT,-17,2024-08-16,ADJ-1184
2805,1094,tallinn,IN,124,2024-05-27,PO-79091
2806,1299,pärnu,IN,125,2024-07-07,PO-70306
2807,1028,pärnu,TRANSFER,96,2024-02-26,TRANSFER-7754
2808,1291,tartu,ADJUSTMENT,-26,2024-09-29,ADJ-1395
2809,1219,tartu,IN,141,2024-07-11,PO-99874
2810,1227,ladu,IN,180,2024-02-18,PO-76450
2811,1001,pärnu,TRANSFER,-29,2024-04-12,TRANSFER-8346
2812,1030,tallinn,IN,23,2024-02-21,PO-37180
2813,1301,tallinn,OUT,-26,2025-01-12,ORD-33113
2814,1057,ladu,OUT,-35,2024-08-18,ORD-89766
2815,1066,pärnu,OUT,-8,2024-10-24,ORD-67366
2816,1324,tartu,TRANSFER,59,2024-09-29,TRANSFER-9287
2817,1141,ladu,OUT,-36,2024-03-01,ORD-66807
2818,1248,pärnu,TRANSFER,98,2024-05-25,TRANSFER-5862
2819,1014,tallinn,OUT,-40,2024-03-23,ORD-60459
2820,1092,pärnu,IN,172,2024-12-26,PO-87503
2821,1105,pärnu,IN,160,2024-12-11,PO-87331
2822,1190,ladu,OUT,-14,2024-05-06,ORD-27254
2823,1078,tartu,IN,94,2024-10-01,PO-84744
2824,1233,pärnu,IN,153,2024-08-28,PO-92175
2825,1331,tallinn,IN,68,2024-02-11,PO-98798
2826,1047,tartu,TRANSFER,53,2024-04-22,TRANSFER-6608
2827,1281,tallinn,OUT,-1,2025-01-01,ORD-85342
2828,1336,tartu,ADJUSTMENT,10,2024-03-02,ADJ-4392
2829,1329,tallinn,TRANSFER,-3,2024-08-02,TRANSFER-4612
2830,1231,pärnu,IN,141,2025-02-02,PO-75508
2831,1081,tallinn,TRANSFER,-23,2025-01-31,TRANSFER-2383
2832,1194,tartu,IN,184,2024-05-19,PO-84967
2833,1144,tallinn,IN,19,2024-02-08,PO-44145
2834,1231,ladu,OUT,-5,2024-02-17,ORD-19470
2835,1320,tartu,OUT,-1,2024-06-06,ORD-40237
2836,1122,tartu,IN,90,2024-01-06,PO-31101
2837,1340,tallinn,OUT,-38,2024-08-13,ORD-62964
2838,1262,ladu,OUT,-11,2024-05-30,ORD-16897
2839,1105,ladu,TRANSFER,-75,2024-08-26,TRANSFER-9123
2840,1275,pärnu,IN,140,2024-12-16,PO-90927
2841,1187,tallinn,IN,134,2024-11-25,PO-74119
2842,1172,pärnu,OUT,-39,2024-02-01,ORD-78411
2843,1201,pärnu,OUT,-38,2024-12-22,ORD-90962
2844,1100,tallinn,IN,69,2024-08-02,PO-34143
2845,1188,tallinn,IN,54,2024-11-07,PO-91238
2846,1310,tartu,IN,43,2024-09-21,PO-45299
2847,1109,tallinn,OUT,-49,2024-07-04,ORD-83631
2848,1150,tartu,IN,56,2024-01-12,PO-64187
2849,1128,pärnu,OUT,-31,2024-09-21,ORD-98251
2850,1067,ladu,IN,153,2024-01-11,PO-86440
2851,1061,tallinn,OUT,-12,2024-08-22,ORD-41191
2852,1287,tallinn,IN,122,2024-10-18,PO-35413
2853,1149,pärnu,IN,29,2024-02-07,PO-61768
2854,1162,ladu,TRANSFER,-56,2024-12-22,TRANSFER-4743
2855,1297,tallinn,OUT,-40,2024-05-12,ORD-32029
2856,1092,ladu,IN,134,2024-09-01,PO-98752
2857,1184,tallinn,OUT,-19,2024-11-28,ORD-21226
2858,1289,pärnu,ADJUSTMENT,-18,2024-11-15,ADJ-9388
2859,1307,tallinn,IN,5,2024-08-23,PO-63365
2860,1272,pärnu,IN,48,2024-05-18,PO-67546
2861,1142,tallinn,IN,41,2024-11-15,PO-20335
2862,1315,tallinn,OUT,-15,2024-01-07,ORD-18101
2863,1083,pärnu,IN,192,2024-01-06,PO-84319
2864,1012,tallinn,ADJUSTMENT,-26,2025-02-20,ADJ-9692
2865,1298,tallinn,OUT,-10,2024-07-16,ORD-30856
2866,1340,tallinn,OUT,-12,2024-07-18,ORD-70923
2867,1053,tallinn,IN,77,2025-02-27,PO-22031
2868,1161,tallinn,OUT,-22,2025-01-18,ORD-67738
2869,1088,tartu,IN,90,2024-08-20,PO-42900
2870,1063,tallinn,OUT,-3,2024-06-27,ORD-27641
2871,1239,tallinn,OUT,-11,2024-08-17,ORD-86344
2872,1259,tartu,IN,92,2024-06-29,PO-76798
2873,1078,ladu,IN,74,2024-09-14,PO-11417
2874,1157,pärnu,TRANSFER,68,2024-06-03,TRANSFER-8577
2875,1027,tartu,OUT,-22,2024-02-26,ORD-25621
2876,1030,ladu,TRANSFER,84,2024-04-08,TRANSFER-2018
2877,1207,pärnu,ADJUSTMENT,-8,2024-06-10,ADJ-8180
2878,1117,pärnu,OUT,-50,2024-02-27,ORD-47473
2879,1064,tartu,OUT,-29,2024-09-18,ORD-76995
2880,1066,ladu,OUT,-9,2024-08-25,ORD-85960
2881,1208,tallinn,IN,9,2024-06-28,PO-70644
2882,1268,ladu,OUT,-50,2025-01-05,ORD-86433
2883,1133,pärnu,OUT,-20,2024-07-21,ORD-44183
2884,1137,tartu,TRANSFER,-64,2024-07-07,TRANSFER-8532
2885,1058,tallinn,OUT,-5,2024-11-11,ORD-41382
2886,1249,ladu,OUT,-50,2024-06-15,ORD-31781
2887,1069,tallinn,IN,183,2024-12-14,PO-11492
2888,1085,pärnu,IN,18,2024-09-27,PO-17805
2889,1040,pärnu,TRANSFER,-74,2024-10-20,TRANSFER-4432
2890,1112,tartu,IN,172,2024-08-28,PO-12917
2891,1335,tartu,ADJUSTMENT,-1,2024-05-16,ADJ-3209
2892,1151,ladu,TRANSFER,-83,2024-06-30,TRANSFER-5550
2893,1053,ladu,OUT,-9,2024-06-27,ORD-99297
2894,1335,pärnu,TRANSFER,-77,2024-05-05,TRANSFER-6941
2895,1055,tallinn,ADJUSTMENT,-3,2024-05-19,ADJ-9668
2896,1004,pärnu,TRANSFER,58,2024-11-15,TRANSFER-5028
2897,1284,pärnu,OUT,-10,2024-02-09,ORD-70622
2898,1313,ladu,OUT,-40,2024-10-22,ORD-61148
2899,1330,pärnu,OUT,-30,2024-08-01,ORD-67012
2900,1239,tallinn,ADJUSTMENT,8,2024-03-29,ADJ-1028
2901,1309,ladu,TRANSFER,-24,2024-08-06,TRANSFER-8798
2902,1066,pärnu,ADJUSTMENT,10,2024-10-30,ADJ-7407
2903,1162,tallinn,IN,12,2024-09-03,PO-53950
2904,1195,tartu,TRANSFER,68,2024-02-16,TRANSFER-5216
2905,1235,tartu,OUT,-11,2024-08-21,ORD-30993
2906,1146,ladu,IN,98,2025-02-01,PO-31937
2907,1288,tallinn,OUT,-45,2024-08-28,ORD-42438
2908,1029,tartu,IN,102,2024-12-23,PO-35176
2909,1349,tartu,ADJUSTMENT,15,2025-01-10,ADJ-1124
2910,1004,ladu,TRANSFER,32,2024-03-16,TRANSFER-3065
2911,1124,pärnu,IN,60,2024-05-07,PO-86255
2912,1122,tallinn,OUT,-26,2024-06-26,ORD-85435
2913,1151,ladu,OUT,-26,2024-02-22,ORD-14821
2914,1271,ladu,IN,75,2024-12-15,PO-52001
2915,1124,pärnu,IN,93,2024-06-29,PO-61596
2916,1158,tartu,TRANSFER,60,2024-08-10,TRANSFER-8818
2917,1076,ladu,TRANSFER,-82,2024-02-18,TRANSFER-3934
2918,1327,ladu,IN,198,2024-01-27,PO-79416
2919,1075,pärnu,OUT,-33,2024-01-27,ORD-92602
2920,1211,tartu,OUT,-44,2024-04-08,ORD-51204
2921,1097,ladu,TRANSFER,-53,2024-07-30,TRANSFER-3877
2922,1104,pärnu,OUT,-29,2025-02-09,ORD-10924
2923,1287,pärnu,IN,155,2024-06-18,PO-92829
2924,1225,ladu,IN,166,2024-01-12,PO-62817
2925,1034,tartu,TRANSFER,79,2024-12-30,TRANSFER-6668
2926,1211,tallinn,IN,117,2024-08-26,PO-32362
2927,1192,ladu,ADJUSTMENT,8,2024-12-24,ADJ-4262
2928,1214,tallinn,ADJUSTMENT,-15,2024-09-12,ADJ-7294
2929,1073,tallinn,OUT,-8,2024-09-02,ORD-30664
2930,1126,ladu,IN,111,2024-04-06,PO-82754
2931,1197,tartu,TRANSFER,-65,2024-11-30,TRANSFER-8560
2932,1310,tallinn,IN,69,2024-07-01,PO-69018
2933,1116,ladu,TRANSFER,89,2024-12-29,TRANSFER-2853
2934,1289,pärnu,ADJUSTMENT,16,2025-01-10,ADJ-1876
2935,1073,tallinn,IN,143,2024-05-24,PO-35495
2936,1310,ladu,IN,142,2024-10-14,PO-45845
2937,1199,pärnu,IN,84,2024-08-28,PO-33848
2938,1054,ladu,OUT,-7,2024-03-16,ORD-52817
2939,1048,tallinn,IN,73,2025-01-25,PO-33956
2940,1105,tallinn,OUT,-14,2024-11-14,ORD-80304
2941,1040,tartu,OUT,-17,2025-01-21,ORD-69415
2942,1230,tartu,IN,148,2024-04-07,PO-97790
2943,1137,ladu,IN,117,2024-05-23,PO-32090
2944,1105,tartu,OUT,-48,2024-12-24,ORD-80000
2945,1163,tartu,ADJUSTMENT,23,2024-08-09,ADJ-1527
2946,1124,tartu,OUT,-37,2024-10-17,ORD-43631
2947,1312,ladu,IN,11,2024-06-06,PO-54269
2948,1350,ladu,OUT,-25,2024-04-09,ORD-61918
2949,1287,ladu,OUT,-27,2024-10-14,ORD-52165
2950,1055,tartu,OUT,-36,2024-06-30,ORD-31515
2951,1250,tartu,IN,42,2024-12-29,PO-46056
2952,1139,ladu,IN,53,2024-11-08,PO-27658
2953,1305,tallinn,OUT,-25,2024-04-29,ORD-42991
2954,1019,pärnu,ADJUSTMENT,-4,2024-01-22,ADJ-6400
2955,1139,ladu,OUT,-38,2024-12-26,ORD-65068
2956,1037,tartu,IN,182,2024-11-06,PO-89229
2957,1345,pärnu,IN,193,2024-05-09,PO-20293
2958,1306,ladu,IN,56,2024-05-18,PO-22776
2959,1179,tartu,IN,26,2024-11-28,PO-15304
2960,1276,tallinn,OUT,-33,2024-01-27,ORD-53787
2961,1284,ladu,IN,52,2024-04-13,PO-25831
2962,1102,ladu,TRANSFER,57,2024-10-14,TRANSFER-7443
2963,1075,pärnu,IN,145,2024-02-23,PO-48480
2964,1286,tallinn,IN,165,2024-06-04,PO-74769
2965,1231,tartu,ADJUSTMENT,-10,2024-07-04,ADJ-2735
2966,1019,ladu,IN,31,2024-08-04,PO-10653
2967,1081,tartu,OUT,-4,2025-01-29,ORD-20787
2968,1009,tartu,ADJUSTMENT,19,2024-01-08,ADJ-6604
2969,1087,tartu,ADJUSTMENT,8,2024-02-25,ADJ-6293
2970,1076,ladu,TRANSFER,-39,2024-11-15,TRANSFER-9708
2971,1036,tartu,IN,136,2024-11-14,PO-23526
2972,1187,ladu,OUT,-47,2024-06-01,ORD-22743
2973,1073,tallinn,OUT,-23,2024-12-25,ORD-47555
2974,1066,pärnu,IN,181,2024-09-11,PO-52218
2975,1047,ladu,IN,190,2024-01-04,PO-88513
2976,1212,pärnu,ADJUSTMENT,-4,2024-08-16,ADJ-3884
2977,1032,ladu,OUT,-27,2024-06-05,ORD-74220
2978,1165,pärnu,OUT,-23,2024-02-21,ORD-27462
2979,1112,ladu,OUT,-36,2024-07-03,ORD-35495
2980,1348,pärnu,OUT,-8,2025-01-12,ORD-99726
2981,1296,pärnu,OUT,-43,2025-02-21,ORD-75354
2982,1264,ladu,OUT,-12,2024-04-29,ORD-55633
2983,1273,tallinn,OUT,-27,2025-01-01,ORD-10214
2984,1098,tartu,IN,80,2024-11-02,PO-34176
2985,1236,tartu,ADJUSTMENT,-11,2024-01-29,ADJ-5698
2986,1183,tartu,IN,181,2024-05-03,PO-56400
2987,1308,ladu,TRANSFER,4,2024-09-17,TRANSFER-6453
2988,1185,ladu,OUT,-47,2024-03-10,ORD-48690
2989,1187,tallinn,TRANSFER,-94,2024-02-25,TRANSFER-1203
2990,1169,tallinn,ADJUSTMENT,2,2025-02-25,ADJ-4229
2991,1334,pärnu,OUT,-10,2024-03-10,ORD-42382
2992,1220,ladu,OUT,-8,2024-01-09,ORD-67702
2993,1336,tartu,OUT,-24,2024-11-26,ORD-73135
2994,1093,tartu,OUT,-1,2024-10-26,ORD-41398
2995,1034,pärnu,OUT,-3,2024-10-21,ORD-81798
2996,1084,tallinn,IN,167,2024-09-12,PO-79579
2997,1061,ladu,TRANSFER,-60,2024-05-19,TRANSFER-5035
2998,1164,tallinn,IN,12,2025-01-12,PO-44661
2999,1349,pärnu,OUT,-42,2024-11-19,ORD-50615
3000,1122,pärnu,TRANSFER,38,2024-01-11,TRANSFER-6855
3001,1162,tartu,IN,79,2024-12-27,PO-67156
3002,1350,tartu,OUT,-29,2024-11-30,ORD-21196
3003,1061,tallinn,OUT,-38,2024-02-29,ORD-93323
3004,1018,pärnu,TRANSFER,-50,2024-04-05,TRANSFER-4694
3005,1025,tartu,IN,70,2025-02-17,PO-15121
3006,1047,tallinn,IN,156,2024-12-18,PO-11371
3007,1130,pärnu,OUT,-37,2025-02-12,ORD-90633
3008,1030,pärnu,IN,13,2024-11-30,PO-87323
3009,1033,tartu,OUT,-19,2024-07-20,ORD-13184
3010,1236,pärnu,IN,139,2024-01-27,PO-99044
3011,1278,ladu,OUT,-31,2024-02-07,ORD-67992
3012,1099,tallinn,OUT,-31,2024-09-18,ORD-34081
3013,1061,ladu,TRANSFER,77,2024-05-27,TRANSFER-5726
3014,1017,tallinn,OUT,-40,2024-07-03,ORD-65338
3015,1311,tartu,ADJUSTMENT,3,2024-02-22,ADJ-7589
3016,1320,ladu,ADJUSTMENT,-15,2024-01-27,ADJ-6347
3017,1335,ladu,TRANSFER,-55,2025-02-06,TRANSFER-7149
3018,1029,tartu,IN,85,2024-02-18,PO-13053
3019,1222,tallinn,TRANSFER,-51,2024-01-19,TRANSFER-5940
3020,1230,ladu,ADJUSTMENT,20,2025-01-10,ADJ-6637
3021,1130,pärnu,OUT,-31,2024-04-20,ORD-92863
3022,1231,tallinn,IN,13,2024-03-09,PO-51032
3023,1285,tartu,OUT,-30,2024-04-30,ORD-12948
3024,1199,pärnu,IN,97,2024-06-22,PO-83913
3025,1061,ladu,TRANSFER,-34,2024-01-24,TRANSFER-9984
3026,1020,ladu,IN,123,2024-07-26,PO-48837
3027,1237,tallinn,IN,198,2025-01-03,PO-33957
3028,1110,pärnu,TRANSFER,35,2024-10-03,TRANSFER-1513
3029,1018,ladu,TRANSFER,-73,2024-01-29,TRANSFER-4478
3030,1263,ladu,IN,158,2024-06-11,PO-99103
3031,1115,tartu,OUT,-25,2024-11-17,ORD-74591
3032,1241,ladu,OUT,-21,2025-02-10,ORD-53814
3033,1197,pärnu,IN,48,2024-08-27,PO-97176
3034,1306,tallinn,TRANSFER,-61,2025-02-28,TRANSFER-3433
3035,1013,pärnu,IN,125,2024-12-15,PO-77059
3036,1242,ladu,OUT,-30,2024-07-04,ORD-56199
3037,1232,tartu,IN,126,2024-05-11,PO-78372
3038,1026,tallinn,TRANSFER,-93,2024-12-16,TRANSFER-6948
3039,1017,tartu,IN,101,2024-01-28,PO-16775
3040,1210,tallinn,IN,22,2024-03-01,PO-39638
3041,1002,pärnu,OUT,-46,2024-07-05,ORD-21537
3042,1071,tartu,TRANSFER,-98,2024-08-16,TRANSFER-3151
3043,1288,tallinn,IN,105,2024-01-15,PO-56388
3044,1349,tallinn,IN,56,2024-10-07,PO-96527
3045,1284,ladu,IN,24,2024-01-11,PO-25119
3046,1002,ladu,OUT,-42,2025-02-07,ORD-65094
3047,1211,pärnu,IN,44,2024-01-25,PO-34319
3048,1045,ladu,OUT,-42,2024-01-18,ORD-22286
3049,1066,tartu,OUT,-5,2024-01-31,ORD-71895
3050,1193,pärnu,IN,96,2024-08-09,PO-48603
3051,1264,ladu,OUT,-46,2024-11-09,ORD-79846
3052,1053,ladu,IN,44,2024-01-24,PO-36175
3053,1306,pärnu,OUT,-41,2024-08-31,ORD-77039
3054,1305,ladu,OUT,-37,2024-06-21,ORD-32588
3055,1115,tartu,OUT,-3,2024-09-10,ORD-37197
3056,1019,pärnu,OUT,-4,2025-01-07,ORD-17790
3057,1026,pärnu,IN,132,2024-06-05,PO-86424
3058,1335,ladu,OUT,-34,2024-03-16,ORD-10579
3059,1197,ladu,OUT,-39,2024-05-17,ORD-12674
3060,1219,tartu,IN,54,2024-06-24,PO-60564
3061,1048,pärnu,OUT,-25,2024-09-16,ORD-58671
3062,1117,pärnu,TRANSFER,-5,2024-05-13,TRANSFER-2113
3063,1274,pärnu,OUT,-40,2024-08-05,ORD-76784
3064,1127,ladu,IN,191,2025-02-09,PO-82003
3065,1185,tartu,ADJUSTMENT,-8,2024-05-14,ADJ-8516
3066,1219,tartu,OUT,-43,2025-02-09,ORD-80747
3067,1128,tartu,OUT,-46,2024-06-07,ORD-97081
3068,1154,ladu,TRANSFER,-78,2024-10-28,TRANSFER-5011
3069,1206,tartu,IN,196,2024-03-14,PO-18408
3070,1196,ladu,IN,65,2024-03-04,PO-97504
3071,1244,tallinn,OUT,-16,2024-06-16,ORD-81277
3072,1278,tartu,IN,95,2024-12-15,PO-19620
3073,1131,tallinn,OUT,-2,2024-05-13,ORD-40882
3074,1181,pärnu,OUT,-15,2024-08-26,ORD-46126
3075,1041,ladu,IN,69,2024-01-12,PO-59936
3076,1201,ladu,TRANSFER,-74,2024-03-04,TRANSFER-3804
3077,1011,tartu,IN,53,2024-09-12,PO-52324
3078,1041,pärnu,ADJUSTMENT,-22,2024-07-22,ADJ-8006
3079,1105,ladu,OUT,-38,2024-08-25,ORD-15707
